719.56,19.20,37.00,42.70,23.70,-5.140281,119.491096,2020-09-06 12:04:49.576000,C7CD,end#
636.51,17.90,36.90,43.50,31950.68,-5.139801,119.491737,2020-09-06 12:05:00.653000,C7CD,end#
727.50,21.49,37.00,43.90,281.52,-5.139235,119.492371,2020-09-06 12:05:11.737000,C7CD,end#
605.90,16.98,36.40,44.40,3156.42,-5.138648,119.493019,2020-09-06 12:05:23.810000,C7CD,end#
624.60,17.76,36.60,45.20,3720.20,-5.138138,119.493561,2020-09-06 12:05:33.888000,C7CD,end#
641.33,17.37,36.60,45.30,3165.80,-5.137630,119.494110,2020-09-06 12:05:43.965000,C7CD,end#
665.81,16.68,37.00,44.50,3552.95,-5.136876,119.494896,2020-09-06 12:05:58.041000,C7CD,end#
508.49,14.90,36.10,44.90,5928.44,-5.136349,119.495445,2020-09-06 12:06:07.119000,C7CD,end#
714.30,18.96,36.60,45.50,0.00,-5.135821,119.496063,2020-09-06 12:06:17.193000,C7CD,end#
651.04,19.88,37.20,45.40,0.00,-5.135077,119.496849,2020-09-06 12:06:31.258000,C7CD,end#
619.89,19.69,36.30,45.30,0.00,-5.134479,119.497192,2020-09-06 12:06:41.345000,C7CD,end#
619.89,17.72,36.50,45.90,22542.60,-5.133753,119.497459,2020-09-06 12:06:51.422000,C7CD,end#
646.17,17.50,36.50,47.40,0.00,-5.132683,119.497826,2020-09-06 12:07:05.501000,C7CD,end#
636.51,16.14,36.60,47.60,3332.38,-5.131993,119.498009,2020-09-06 12:07:15.574000,C7CD,end#
696.13,18.58,36.80,46.20,4877.83,-5.130240,119.498520,2020-09-06 12:07:40.716000,C7CD,end#
685.91,11.71,37.10,46.10,11065.98,-5.129447,119.498863,2020-09-06 12:07:50.790000,C7CD,end#
673.30,21.06,37.60,45.40,4643.17,-5.128683,119.499596,2020-09-06 12:08:02.857000,C7CD,end#
757.20,18.96,37.70,44.30,0.00,-5.128161,119.500374,2020-09-06 12:08:13.943000,C7CD,end#
1005.91,23.55,38.00,44.20,0.00,-5.127846,119.500854,2020-09-06 12:08:23.027000,C7CD,end#
706.47,17.24,37.70,43.30,0.00,-5.128038,119.500633,2020-09-06 12:08:33.093000,C7CD,end#
693.57,22.10,36.80,43.90,15554.94,-5.128701,119.499733,2020-09-06 12:08:46.168000,C7CD,end#
793.50,23.67,37.20,44.70,522.41,-5.129234,119.499161,2020-09-06 12:08:55.242000,C7CD,end#
793.50,22.84,nan,nan,3683.59,-5.130028,119.498718,2020-09-06 12:09:07.317000,C7CD,end#
743.59,20.80,37.90,44.90,141.70,-5.130803,119.498528,2020-09-06 12:09:16.394000,C7CD,end#
888.59,20.91,37.60,44.50,31069.20,-5.131768,119.498558,2020-09-06 12:09:31.469000,C7CD,end#
807.81,16.98,37.10,44.40,2160.18,-5.131896,119.499092,2020-09-06 12:09:40.544000,C7CD,end#
701.29,14.51,37.40,44.90,16607.31,-5.131900,119.499962,2020-09-06 12:09:54.630000,C7CD,end#
641.33,15.09,38.10,44.20,0.00,-5.131945,119.500290,2020-09-06 12:10:05.706000,C7CD,end#
504.45,12.43,37.10,44.10,0.00,-5.132025,119.500626,2020-09-06 12:10:11.780000,C7CD,end#
529.03,13.87,36.90,44.50,4128.45,-5.132206,119.501259,2020-09-06 12:10:22.852000,C7CD,end#
387.59,12.78,37.10,44.10,1116.14,-5.132568,119.502487,2020-09-06 12:10:36.928000,C7CD,end#
456.04,14.66,36.50,44.30,172847.97,-5.132568,119.502487,2020-09-06 12:10:36.991000,C7CD,end#
441.31,14.47,36.70,44.40,14173.15,-5.133345,119.504250,2020-09-06 12:11:00.068000,C7CD,end#
486.60,14.70,36.60,44.40,3536.99,-5.133789,119.505028,2020-09-06 12:11:11.154000,C7CD,end#
580.88,16.55,36.50,44.20,0.00,-5.134451,119.505768,2020-09-06 12:11:23.227000,C7CD,end#
685.91,17.99,36.80,44.70,9236.26,-5.134834,119.506134,2020-09-06 12:11:30.303000,C7CD,end#
655.93,19.39,37.00,44.60,124.02,-5.135366,119.506630,2020-09-06 12:11:40.376000,C7CD,end#
556.66,17.37,37.60,44.70,1282.58,-5.135846,119.507126,2020-09-06 12:11:55.450000,C7CD,end#
488.56,15.65,37.70,44.20,3152.35,-5.136075,119.507362,2020-09-06 12:12:01.531000,C7CD,end#
450.48,15.05,37.50,43.70,4831.95,-5.136743,119.508057,2020-09-06 12:12:16.616000,C7CD,end#
498.45,14.86,37.60,43.30,2395.11,-5.137170,119.508507,2020-09-06 12:12:25.702000,C7CD,end#
556.66,16.01,37.70,43.30,2675.39,-5.137282,119.509422,2020-09-06 12:12:39.786000,C7CD,end#
531.11,15.09,38.50,43.00,3553.50,-5.137302,119.510139,2020-09-06 12:12:52.862000,C7CD,end#
508.49,15.01,38.60,42.30,6745.75,-5.137302,119.510994,2020-09-06 12:13:04.938000,C7CD,end#
480.76,13.69,39.30,42.40,6222.60,-5.137296,119.511246,2020-09-06 12:13:07.013000,C7CD,end#
486.60,14.10,38.40,41.40,262.60,-5.137270,119.512810,2020-09-06 12:13:27.086000,C7CD,end#
452.33,13.80,38.80,41.70,1879.51,-5.137264,119.513184,2020-09-06 12:13:33.161000,C7CD,end#
397.59,12.36,39.00,41.00,1994.72,-5.137249,119.514290,2020-09-06 12:13:49.235000,C7CD,end#
508.49,15.65,39.00,41.20,20235.54,-5.137246,119.514969,2020-09-06 12:14:00.310000,C7CD,end#
369.76,13.14,38.40,41.10,53897.98,-5.137247,119.515045,2020-09-06 12:14:08.385000,C7CD,end#
297.63,11.98,38.10,40.90,6378.77,-5.137249,119.515068,2020-09-06 12:14:21.448000,C7CD,end#
214.36,19.20,35.60,50.60,3736.07,-5.152102,119.529495,2020-09-06 12:30:21.066000,C7CD,end#
324.23,24.61,35.50,49.80,8815.61,-5.152746,119.529984,2020-09-06 12:30:31.142000,C7CD,end#
366.59,18.40,35.80,48.90,513.28,-5.153545,119.530754,2020-09-06 12:30:44.218000,C7CD,end#
377.79,15.65,35.70,48.30,9966.96,-5.153953,119.531219,2020-09-06 12:30:52.291000,C7CD,end#
522.80,20.49,36.10,47.90,474.96,-5.154543,119.532028,2020-09-06 12:31:05.366000,C7CD,end#
494.48,17.72,37.00,47.00,6358.16,-5.155090,119.531960,2020-09-06 12:31:18.443000,C7CD,end#
428.73,16.51,36.50,46.20,2014.36,-5.155622,119.531761,2020-09-06 12:31:26.508000,C7CD,end#
307.24,14.13,36.80,46.70,24103.10,-5.156354,119.531563,2020-09-06 12:31:36.583000,C7CD,end#
428.73,16.38,36.30,46.90,687.57,-5.157307,119.531273,2020-09-06 12:31:50.659000,C7CD,end#
412.94,14.28,36.90,46.30,8294.26,-5.157744,119.530853,2020-09-06 12:31:58.723000,C7CD,end#
379.41,13.76,36.20,48.20,2474.10,-5.158599,119.530678,2020-09-06 12:32:09.800000,C7CD,end#
376.17,14.25,36.30,49.40,2020.30,-5.159784,119.530457,2020-09-06 12:32:24.874000,C7CD,end#
482.70,19.88,36.50,47.40,15194.83,-5.160567,119.530266,2020-09-06 12:32:34.960000,C7CD,end#
480.76,20.75,36.60,46.10,1844.47,-5.161717,119.530457,2020-09-06 12:32:50.037000,C7CD,end#
548.04,21.77,36.80,45.60,87082.32,-5.161760,119.530136,2020-09-06 12:32:59.111000,C7CD,end#
580.88,24.41,35.90,45.60,5465.01,-5.161395,119.529266,2020-09-06 12:33:12.186000,C7CD,end#
